Word,Frequency,Ph_Count,Letter_Count,Validity,Script,Language,Listing
मेलिड,NA,NA,NA,Non_Word,Trans,English,8
मैफिकाउंट,NA,NA,NA,Non_Word,Trans,English,8
मैमर्स,NA,NA,NA,Non_Word,Trans,English,8
मॉरुटेश,NA,NA,NA,Non_Word,Trans,English,8
मोंडिंग,NA,NA,NA,Non_Word,Trans,English,8
मोकोंड्स,NA,NA,NA,Non_Word,Trans,English,8
मोतेन्डील,NA,NA,NA,Non_Word,Trans,English,8
मोमर,NA,NA,NA,Non_Word,Trans,English,8
मोश,NA,NA,NA,Non_Word,Trans,English,8
युगलेशन,NA,NA,NA,Non_Word,Trans,English,8
युगॉन्ड,NA,NA,NA,Non_Word,Trans,English,8
युरेनेटर,NA,NA,NA,Non_Word,Trans,English,8
यूनिपोल्ट्स,NA,NA,NA,Non_Word,Trans,English,8
यूमेनिटस,NA,NA,NA,Non_Word,Trans,English,8
यूमोपिसली,NA,NA,NA,Non_Word,Trans,English,8
राइले,NA,NA,NA,Non_Word,Trans,English,8
रार्स,NA,NA,NA,Non_Word,Trans,English,8
राल्म्ड,NA,NA,NA,Non_Word,Trans,English,8
राल्स,NA,NA,NA,Non_Word,Trans,English,8
रासर,NA,NA,NA,Non_Word,Trans,English,8
रास्टल,NA,NA,NA,Non_Word,Trans,English,8
रास्टेज़,NA,NA,NA,Non_Word,Trans,English,8
रिगन्स,NA,NA,NA,Non_Word,Trans,English,8
रिन्डेड,NA,NA,NA,Non_Word,Trans,English,8
रिफ्लर्ज़ेस,NA,NA,NA,Non_Word,Trans,English,8
रिलांगेड,NA,NA,NA,Non_Word,Trans,English,8
रिलालाज,NA,NA,NA,Non_Word,Trans,English,8
रिव,NA,NA,NA,Non_Word,Trans,English,8
रिव्यूड,NA,NA,NA,Non_Word,Trans,English,8
रीअन,NA,NA,NA,Non_Word,Trans,English,8
रीआर्च,NA,NA,NA,Non_Word,Trans,English,8
रीकंक्स,NA,NA,NA,Non_Word,Trans,English,8
रीकक्ट,NA,NA,NA,Non_Word,Trans,English,8
रीकब्स,NA,NA,NA,Non_Word,Trans,English,8
रीकॉर्स,NA,NA,NA,Non_Word,Trans,English,8
रीक्यूक्स,NA,NA,NA,Non_Word,Trans,English,8
रीगर्न्स,NA,NA,NA,Non_Word,Trans,English,8
रीगास्ड,NA,NA,NA,Non_Word,Trans,English,8
रीगॉप्राइज्ड,NA,NA,NA,Non_Word,Trans,English,8
रीगोरस,NA,NA,NA,Non_Word,Trans,English,8
रीचूड,NA,NA,NA,Non_Word,Trans,English,8
रीट्राल,NA,NA,NA,Non_Word,Trans,English,8
रीपॉस्सांस,NA,NA,NA,Non_Word,Trans,English,8
रीप्लर्न्स,NA,NA,NA,Non_Word,Trans,English,8
रीफिशूस,NA,NA,NA,Non_Word,Trans,English,8
रीफेंसिंग,NA,NA,NA,Non_Word,Trans,English,8
रीफोकॅनली,NA,NA,NA,Non_Word,Trans,English,8
रीबेरस,NA,NA,NA,Non_Word,Trans,English,8
रीमुरेशन,NA,NA,NA,Non_Word,Trans,English,8
रीमूमिंग,NA,NA,NA,Non_Word,Trans,English,8
रीरॉर्न,NA,NA,NA,Non_Word,Trans,English,8
रीरॉर्न्स,NA,NA,NA,Non_Word,Trans,English,8
रीवार्ट्स,NA,NA,NA,Non_Word,Trans,English,8
रीवाव्ड,NA,NA,NA,Non_Word,Trans,English,8
रीवोम,NA,NA,NA,Non_Word,Trans,English,8
रीवोल,NA,NA,NA,Non_Word,Trans,English,8
रीशियन,NA,NA,NA,Non_Word,Trans,English,8
रीसाइन्ड,NA,NA,NA,Non_Word,Trans,English,8
रीसिडलर,NA,NA,NA,Non_Word,Trans,English,8
रीसिरिशली,NA,NA,NA,Non_Word,Trans,English,8
रीसीव,NA,NA,NA,Non_Word,Trans,English,8
रीसोटीन,NA,NA,NA,Non_Word,Trans,English,8
रीस्पोर्ट,NA,NA,NA,Non_Word,Trans,English,8
रूकल,NA,NA,NA,Non_Word,Trans,English,8
रेट्रोड,NA,NA,NA,Non_Word,Trans,English,8
रेडफेफेंट,NA,NA,NA,Non_Word,Trans,English,8
रेडलिसिंग,NA,NA,NA,Non_Word,Trans,English,8
रेडोफ्लिक,NA,NA,NA,Non_Word,Trans,English,8
रेनन,NA,NA,NA,Non_Word,Trans,English,8
रेनाइट,NA,NA,NA,Non_Word,Trans,English,8
रेनिकिंग,NA,NA,NA,Non_Word,Trans,English,8
रेनिट,NA,NA,NA,Non_Word,Trans,English,8
रेन्टिं,NA,NA,NA,Non_Word,Trans,English,8
रेन्टेड,NA,NA,NA,Non_Word,Trans,English,8
रेयोते,NA,NA,NA,Non_Word,Trans,English,8
रेस्सेब,NA,NA,NA,Non_Word,Trans,English,8
रैकुअल,NA,NA,NA,Non_Word,Trans,English,8
रैक्लिशर,NA,NA,NA,Non_Word,Trans,English,8
रोडर,NA,NA,NA,Non_Word,Trans,English,8
लायमिंग,NA,NA,NA,Non_Word,Trans,English,8
लेनोएबल,NA,NA,NA,Non_Word,Trans,English,8
लोवेट,NA,NA,NA,Non_Word,Trans,English,8
लोवैंड्स,NA,NA,NA,Non_Word,Trans,English,8
वन्ड,NA,NA,NA,Non_Word,Trans,English,8
वर्डेड,NA,NA,NA,Non_Word,Trans,English,8
वर्लून्स,NA,NA,NA,Non_Word,Trans,English,8
वाथिंग,NA,NA,NA,Non_Word,Trans,English,8
वाविंग,NA,NA,NA,Non_Word,Trans,English,8
विनीन,NA,NA,NA,Non_Word,Trans,English,8
विन्सिंग,NA,NA,NA,Non_Word,Trans,English,8
विफ़्टिंग,NA,NA,NA,Non_Word,Trans,English,8
वियोनेट,NA,NA,NA,Non_Word,Trans,English,8
विर्टोर,NA,NA,NA,Non_Word,Trans,English,8
विर्मोरी,NA,NA,NA,Non_Word,Trans,English,8
विल्मिंग,NA,NA,NA,Non_Word,Trans,English,8
विस्टपेपर,NA,NA,NA,Non_Word,Trans,English,8
विस्डैप,NA,NA,NA,Non_Word,Trans,English,8
वींसे,NA,NA,NA,Non_Word,Trans,English,8
वीमॉन,NA,NA,NA,Non_Word,Trans,English,8
वीलेंड,NA,NA,NA,Non_Word,Trans,English,8
वूटिंग,NA,NA,NA,Non_Word,Trans,English,8
वेंडर्ट,NA,NA,NA,Non_Word,Trans,English,8
वेक्टिज़,NA,NA,NA,Non_Word,Trans,English,8
वेड्ज़र्स,NA,NA,NA,Non_Word,Trans,English,8
वेल्फ़्टवाइड,NA,NA,NA,Non_Word,Trans,English,8
वॉयल्क्लॉप,NA,NA,NA,Non_Word,Trans,English,8
वोएंटर,NA,NA,NA,Non_Word,Trans,English,8
वोकैटिव,NA,NA,NA,Non_Word,Trans,English,8
वोम्याल,NA,NA,NA,Non_Word,Trans,English,8
वोसुले,NA,NA,NA,Non_Word,Trans,English,8
व्रेरेर्स,NA,NA,NA,Non_Word,Trans,English,8
व्हार्पास,NA,NA,NA,Non_Word,Trans,English,8
व्हिएंटामिक,NA,NA,NA,Non_Word,Trans,English,8
व्हिक,NA,NA,NA,Non_Word,Trans,English,8
व्हूल्स,NA,NA,NA,Non_Word,Trans,English,8
शफ,NA,NA,NA,Non_Word,Trans,English,8
शस,NA,NA,NA,Non_Word,Trans,English,8
शिक,NA,NA,NA,Non_Word,Trans,English,8
शॉइस,NA,NA,NA,Non_Word,Trans,English,8
श्रेडुथ्स,NA,NA,NA,Non_Word,Trans,English,8
संबर्टेड,NA,NA,NA,Non_Word,Trans,English,8
सकर,NA,NA,NA,Non_Word,Trans,English,8
सक्केस,NA,NA,NA,Non_Word,Trans,English,8
सनरॉनली,NA,NA,NA,Non_Word,Trans,English,8
सफ़िस्टेड,NA,NA,NA,Non_Word,Trans,English,8
सब्ज़ांस,NA,NA,NA,Non_Word,Trans,English,8
सब्सट्रफ़र्स,NA,NA,NA,Non_Word,Trans,English,8
सब्स्ट्रिफ़्स,NA,NA,NA,Non_Word,Trans,English,8
सर्फ़ोल,NA,NA,NA,Non_Word,Trans,English,8
सर्वॉर्ट,NA,NA,NA,Non_Word,Trans,English,8
सल्व,NA,NA,NA,Non_Word,Trans,English,8
सस्टोसे,NA,NA,NA,Non_Word,Trans,English,8
सस्ट्रिज़,NA,NA,NA,Non_Word,Trans,English,8
सस्पश,NA,NA,NA,Non_Word,Trans,English,8
सस्फ़िट,NA,NA,NA,Non_Word,Trans,English,8
सस्सेस्ट,NA,NA,NA,Non_Word,Trans,English,8
साउटे,NA,NA,NA,Non_Word,Trans,English,8
सिर्टियंस,NA,NA,NA,Non_Word,Trans,English,8
सिर्नर्स,NA,NA,NA,Non_Word,Trans,English,8
सिलिग,NA,NA,NA,Non_Word,Trans,English,8
सिल्डल,NA,NA,NA,Non_Word,Trans,English,8
सिस्टेंस,NA,NA,NA,Non_Word,Trans,English,8
सुल्स,NA,NA,NA,Non_Word,Trans,English,8
सेक्यूकेशन,NA,NA,NA,Non_Word,Trans,English,8
सेमिकीज़,NA,NA,NA,Non_Word,Trans,English,8
सेम्स,NA,NA,NA,Non_Word,Trans,English,8
सेलिटिक,NA,NA,NA,Non_Word,Trans,English,8
सेवमेंट,NA,NA,NA,Non_Word,Trans,English,8
सेवीज़,NA,NA,NA,Non_Word,Trans,English,8
सेसेंट,NA,NA,NA,Non_Word,Trans,English,8
सेस्टौन,NA,NA,NA,Non_Word,Trans,English,8
सैडर,NA,NA,NA,Non_Word,Trans,English,8
सैडिशन्स,NA,NA,NA,Non_Word,Trans,English,8
सॉइल्स्केरे,NA,NA,NA,Non_Word,Trans,English,8
सॉल्न,NA,NA,NA,Non_Word,Trans,English,8
सोइट्स,NA,NA,NA,Non_Word,Trans,English,8
सोटसियर्स,NA,NA,NA,Non_Word,Trans,English,8
सोनय,NA,NA,NA,Non_Word,Trans,English,8
सोप्लिशिंग,NA,NA,NA,Non_Word,Trans,English,8
सोमेमेंस,NA,NA,NA,Non_Word,Trans,English,8
सोसेटिक,NA,NA,NA,Non_Word,Trans,English,8
सोस्ड,NA,NA,NA,Non_Word,Trans,English,8
सौलिंग,NA,NA,NA,Non_Word,Trans,English,8
स्काइन्स,NA,NA,NA,Non_Word,Trans,English,8
स्किक,NA,NA,NA,Non_Word,Trans,English,8
स्कीव,NA,NA,NA,Non_Word,Trans,English,8
स्केइस,NA,NA,NA,Non_Word,Trans,English,8
स्केक्ष,NA,NA,NA,Non_Word,Trans,English,8
स्केथफ़ोर,NA,NA,NA,Non_Word,Trans,English,8
स्क्रासबी,NA,NA,NA,Non_Word,Trans,English,8
स्क्रीप,NA,NA,NA,Non_Word,Trans,English,8
स्क्वॉर्बल,NA,NA,NA,Non_Word,Trans,English,8
स्टप्स,NA,NA,NA,Non_Word,Trans,English,8
स्टाक,NA,NA,NA,Non_Word,Trans,English,8
स्टार्म,NA,NA,NA,Non_Word,Trans,English,8
स्टाल्ट,NA,NA,NA,Non_Word,Trans,English,8
स्टास्ट,NA,NA,NA,Non_Word,Trans,English,8
स्टिविपॉफी,NA,NA,NA,Non_Word,Trans,English,8
स्टुकेंट,NA,NA,NA,Non_Word,Trans,English,8
स्टुरैक,NA,NA,NA,Non_Word,Trans,English,8
स्टुल,NA,NA,NA,Non_Word,Trans,English,8
स्टेमिओस,NA,NA,NA,Non_Word,Trans,English,8
स्टेवेन,NA,NA,NA,Non_Word,Trans,English,8
स्टेसिक,NA,NA,NA,Non_Word,Trans,English,8
स्टैंट,NA,NA,NA,Non_Word,Trans,English,8
स्टैंट्स,NA,NA,NA,Non_Word,Trans,English,8
स्टैंडॉक्स,NA,NA,NA,Non_Word,Trans,English,8
स्टैमेनड,NA,NA,NA,Non_Word,Trans,English,8
स्टैम्पडेंट,NA,NA,NA,Non_Word,Trans,English,8
स्टॉग्स,NA,NA,NA,Non_Word,Trans,English,8
स्टोअल,NA,NA,NA,Non_Word,Trans,English,8
स्टोटेड्स,NA,NA,NA,Non_Word,Trans,English,8
स्ट्रच,NA,NA,NA,Non_Word,Trans,English,8
स्ट्रफ़र्स,NA,NA,NA,Non_Word,Trans,English,8
स्ट्रफ़्फ़ुर,NA,NA,NA,Non_Word,Trans,English,8
स्ट्रम्प्ली,NA,NA,NA,Non_Word,Trans,English,8
स्ट्रिगेडली,NA,NA,NA,Non_Word,Trans,English,8
स्ट्रियर,NA,NA,NA,Non_Word,Trans,English,8
स्ट्रैमंड,NA,NA,NA,Non_Word,Trans,English,8
स्ट्रॉस्स,NA,NA,NA,Non_Word,Trans,English,8
स्नुटेड,NA,NA,NA,Non_Word,Trans,English,8
स्पिंड,NA,NA,NA,Non_Word,Trans,English,8
स्पियान्स,NA,NA,NA,Non_Word,Trans,English,8
स्पुफ़्ट्रम,NA,NA,NA,Non_Word,Trans,English,8
स्पेसर्स,NA,NA,NA,Non_Word,Trans,English,8
स्पैक,NA,NA,NA,Non_Word,Trans,English,8
स्पैरेट,NA,NA,NA,Non_Word,Trans,English,8
स्पोल,NA,NA,NA,Non_Word,Trans,English,8
स्पोल,NA,NA,NA,Non_Word,Trans,English,8
स्पोव्ड,NA,NA,NA,Non_Word,Trans,English,8
स्प्लीप,NA,NA,NA,Non_Word,Trans,English,8
स्मथ,NA,NA,NA,Non_Word,Trans,English,8
स्मावेर,NA,NA,NA,Non_Word,Trans,English,8
स्मिच,NA,NA,NA,Non_Word,Trans,English,8
स्मोंगर,NA,NA,NA,Non_Word,Trans,English,8
स्मोल,NA,NA,NA,Non_Word,Trans,English,8
स्लास्ली,NA,NA,NA,Non_Word,Trans,English,8
स्लेसर,NA,NA,NA,Non_Word,Trans,English,8
होस्टॉररी,NA,NA,NA,Non_Word,Trans,English,8
